track_id,user_id,playcount,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRONYHY128F92C9D11,fb23093c0ccd8df7d662e7a8957f9603e8d3dfde,1,Revelry,Kings of Leon,https://p.scdn.co/mp3-preview/1c2604b381e6106ca4a180900a98fb5fce20006c?cid=774b29d4f13844c495f206cafdad9c86,039Q3UlFQ6kavVIZHpO4mL,"rock, alternative, indie, alternative_rock, indie_rock, male_vocalists, beautiful, 00s, mellow",Rock,2008,201733,0.437,0.748,4,-6.593,1,0.0689,0.196,0.000328,0.158,0.383,149.834,4
TRONYHY128F92C9D11,d6bd03b125f3303ac6697bf98e0c9a858583ec8c,155,Revelry,Kings of Leon,https://p.scdn.co/mp3-preview/1c2604b381e6106ca4a180900a98fb5fce20006c?cid=774b29d4f13844c495f206cafdad9c86,039Q3UlFQ6kavVIZHpO4mL,"rock, alternative, indie, alternative_rock, indie_rock, male_vocalists, beautiful, 00s, mellow",Rock,2008,201733,0.437,0.748,4,-6.593,1,0.0689,0.196,0.000328,0.158,0.383,149.834,4
TRXYLIV128F4239805,14abcd45e1910341f84fbdca339f165e243d3f03,2,Dark Cell,DeadLock,https://p.scdn.co/mp3-preview/59deb3846a300b162275bb8ed358643aac39db96?cid=774b29d4f13844c495f206cafdad9c86,28RtiV75sbhXn9bZNwfS2k,melodic_death_metal,Metal,2007,264746,0.397,0.961,8,-4.26,1,0.072,5.6e-06,0.92,0.341,0.289,90.053,4
TROTWMO128F42B9238,c326143bdf47631dc402093c1a2dc1647ed1d9b1,2,Iconography,Max Richter,https://p.scdn.co/mp3-preview/128d8a610ab85fcc5f3ddc40179849c375b3c9d8?cid=774b29d4f13844c495f206cafdad9c86,04gW4W5ziYM3cvdJoDYqQo,"ambient, instrumental, chillout, classical",Electronic,2004,218866,0.278,0.163,7,-20.454,0,0.0433,0.972,0.909,0.107,0.0383,69.347,4
TRIWOML128F9325AEC,10f39e09aabcb21afbbc5896334ed1f2f47ff000,1,You DJ Parents,Hella,https://p.scdn.co/mp3-preview/0eca42f12ba76bc1e46822eb9dac515243257c55?cid=774b29d4f13844c495f206cafdad9c86,0xmixL1zaeByatFpiMkXnm,"electronic, experimental, post_rock, noise, avant_garde",,2004,91933,0.251,0.653,2,-9.328,1,0.0743,0.781,0.00108,0.266,0.0516,157.655,4
TRXHSSO128F425E6A4,e49d575d04077e3cafa1e72b4fb85593b0d79f27,1,Charmer,Kings of Leon,https://p.scdn.co/mp3-preview/603d864e63b9497b5f8d81cb7024e6149d2e26d9?cid=774b29d4f13844c495f206cafdad9c86,0zBZEazw6UEWMqWXa87lvm,"rock, alternative, indie, alternative_rock, indie_rock, american, 00s",Rock,2007,176893,0.394,0.764,7,-5.413,1,0.124,0.000469,0.0082,0.526,0.561,146.981,4
TRLKDKA12903CADD6E,aa279884b3e77ab0b6690f81316c2f36bbd5c2d9,1,Alive (nightmare),Kid Cudi,https://p.scdn.co/mp3-preview/1f7c2ac24863a0aa45ee1e39d26e8322522484d8?cid=774b29d4f13844c495f206cafdad9c86,16qRPLYMLMrZ9NwWAjPVsE,"hip_hop, american, chill",Rap,2009,246760,0.71,0.808,6,-4.877,0,0.0418,0.27,0.0,0.208,0.698,101.784,4
TRSUSWW128F93463BF,e0e4fdf2e814dd458ec06ab0f7677c34cb84eb24,1,Imma Be,Black Eyed Peas,https://p.scdn.co/mp3-preview/bb97ba1db66b37e2b7a0077c8f95bfafe740bc58?cid=774b29d4f13844c495f206cafdad9c86,04ZtcRoTGcEOscbdTYgmAN,"electronic, pop, dance, rap, hip_hop, rnb",Rap,2014,258120,0.654,0.539,5,-6.57,0,0.428,0.192,0.0,0.279,0.415,122.117,4
TRVDFCY128F4261D33,de87fd260c10c0035228f71cf08f90d481fc1f9d,2,There's Your Trouble,Dixie Chicks,https://p.scdn.co/mp3-preview/68040d4a00fef1325c11e02e680fbf753f2ad8b2?cid=774b29d4f13844c495f206cafdad9c86,1KmIavJ5LFEp2xnvP9R1TG,country,Country,1998,192920,0.739,0.831,2,-6.764,1,0.0259,0.471,0.0,0.339,0.912,126.712,4
TRSUSWW128F93463BF,5d16e9afa5ffc7311e85061182ee696786cb54b9,3,Imma Be,Black Eyed Peas,https://p.scdn.co/mp3-preview/bb97ba1db66b37e2b7a0077c8f95bfafe740bc58?cid=774b29d4f13844c495f206cafdad9c86,04ZtcRoTGcEOscbdTYgmAN,"electronic, pop, dance, rap, hip_hop, rnb",Rap,2014,258120,0.654,0.539,5,-6.57,0,0.428,0.192,0.0,0.279,0.415,122.117,4
TRHFVGG128F9314AF8,bcd4b05d1d1bfcae3827fef4e3bb9262e7cc0a06,1,Medicine Ball,Eminem,https://p.scdn.co/mp3-preview/db512c93cf1ea40a031c38a077b6ed62cd0c4832?cid=774b29d4f13844c495f206cafdad9c86,1jsMCxR9kxlgg8yQdhu5Bw,"rap, hip_hop, american, 00s",Rap,2009,237346,0.776,0.943,1,-2.559,1,0.257,0.105,0.0,0.212,0.695,119.858,5
TRREEYE128F429B5D1,09fb79759cdf24dc3663bef498e787ccecdc884e,1,Our Solemn Hour,Within Temptation,https://p.scdn.co/mp3-preview/51192a38d4e738037f040badac2634be77e73e5c?cid=774b29d4f13844c495f206cafdad9c86,0bh6At266xJmoJ5P9o6UJM,"female_vocalists, metal, gothic_metal, gothic, symphonic_metal",,2007,257053,0.265,0.915,2,-3.141,0,0.0678,0.0377,2.02e-06,0.419,0.395,176.006,4
TRPBGJR128F92FA7FE,3115bab0a390241e30adfe0a4b2d764f4d2fc81d,1,Welcome To Heartbreak,Kanye West,https://p.scdn.co/mp3-preview/1e2cc4332bef538bd5b6f1c70c1acd79a1bc1799?cid=774b29d4f13844c495f206cafdad9c86,0OwDs4CBGU0Tdsgnaw8Pml,"electronic, rap, hip_hop, rnb",Rap,2008,262933,0.677,0.435,7,-11.024,0,0.033,0.0985,0.721,0.111,0.0729,95.991,4
TRMPKTQ12903CAF5C1,6a6243113a2452b401b71869f301036ef1713f37,1,Radiant Eclipse,Avenged Sevenfold,https://p.scdn.co/mp3-preview/50ccefbd4ec382c1f7dd054e6daf521a26e90e0b?cid=774b29d4f13844c495f206cafdad9c86,0433KsjJElGVGpHumtHuLg,"metal, heavy_metal, hardcore, metalcore",,2003,369661,0.542,0.911,5,-6.064,1,0.0477,8.08e-05,0.215,0.108,0.472,125.022,4
TRXJRNO12903CDA6B9,dcf09111f19e938fe5ce087097dde624e3813c2d,1,Earth,Imogen Heap,https://p.scdn.co/mp3-preview/01d65a284ae0e867d48b01d750fcad0e14dc019b?cid=774b29d4f13844c495f206cafdad9c86,4zXgNwVhtfDrPLjKs52msC,"electronic, indie, female_vocalists, ambient, experimental, acoustic, 00s, new_age",,2009,214480,0.756,0.493,2,-9.695,1,0.0409,0.856,1.42e-05,0.117,0.938,95.011,3
TRDAUKE128F92FA056,5b7e9485782350b550555d147ded686c425286fe,1,Illuminaughty,Infected Mushroom,https://p.scdn.co/mp3-preview/03b6e589b178619f8a70bb42c40b4685fd6b6da2?cid=774b29d4f13844c495f206cafdad9c86,1QOM6z43xPmBfrhfbR9lAY,"electronic, female_vocalists, psychedelic, trance, synthpop",,2003,290106,0.628,0.843,9,-11.834,0,0.0371,0.0776,0.718,0.562,0.558,120.003,4
TRFDXCC12903CF4703,3319f5b21364960ec91b8f5a50791fd4be648fa0,4,Skyway Avenue,We the Kings,https://p.scdn.co/mp3-preview/d078c1cb2976af0304cb04aa8d09af27ef9aa539?cid=774b29d4f13844c495f206cafdad9c86,0hIBJ3L8AU3YNWuV9ScFy6,"punk, emo, love",Rock,2016,205209,0.464,0.893,6,-3.324,1,0.0815,0.0359,0.0,0.0551,0.664,164.035,4
TRVQTQG128F93073B0,7ef653cca40e827af6bbec72e628cbacb28bd6b0,2,Molly's Chambers,Kings of Leon,https://p.scdn.co/mp3-preview/50d73701fb08c02dfab0baf42a58fcfebe5e1adc?cid=774b29d4f13844c495f206cafdad9c86,07B2cvi6UNK4PiyM8l7CuF,"rock, alternative, indie, alternative_rock, indie_rock",,2003,136533,0.611,0.92,11,-4.07,1,0.0542,0.246,3.71e-06,0.0772,0.916,146.593,4
TRBGSFN128F9324F03,265dabcb8d30def6d1623daceca21e4e7b2e6e22,1,Love Letter to Japan,The Bird and the Bee,https://p.scdn.co/mp3-preview/ebdea6e109a00dca544e1c95a5b694cc81c4b0ec?cid=774b29d4f13844c495f206cafdad9c86,2a0g8qojyJRHYI6oMFVCxv,"electronic, indie",Rock,2009,247040,0.771,0.693,6,-10.425,1,0.0359,0.159,1.24e-06,0.0935,0.749,120.073,4
TREJPXI128F92E58AD,8337133165f02b852abfe3ef970e89a762c25ec2,1,Setting Forth,Eddie Vedder,https://p.scdn.co/mp3-preview/50f3a5087cc32d4ca0b8d14dae20f162edaa629e?cid=774b29d4f13844c495f206cafdad9c86,28JamPf9eIzKeZJDdoxOM2,"rock, alternative, alternative_rock, folk, singer_songwriter, soundtrack, acoustic, grunge",Rock,2007,97866,0.551,0.8,2,-5.098,1,0.029,0.0136,0.0,0.219,0.757,119.418,4
TRWAQOC12903CB84CA,7dbe5cf6eccc94df764fc2402c3f1e1bf3256636,1,Sexy Bitch,David Guetta,https://p.scdn.co/mp3-preview/282100e2282a5d4e2fe9894e6b19129da7353af7?cid=774b29d4f13844c495f206cafdad9c86,01N6xy2PX9fKVfrA2YOkYd,"electronic, dance, house",,2009,193800,0.81,0.595,11,-5.812,0,0.0579,0.0673,0.000764,0.119,0.813,130.018,4
TRZPDFG128F92FDEF5,c57f6258906949a830af4816f96f992b9bee4081,2,Airplanes,Local Natives,https://p.scdn.co/mp3-preview/6f0abfb5c0bf7732415997fe99b4bb16148a05e1?cid=774b29d4f13844c495f206cafdad9c86,0yIE0E3a6LAz56MDTIaOpV,"rock, indie, folk, indie_rock, indie_pop, love, beautiful",Rock,2010,237813,0.589,0.536,2,-7.87,1,0.025,0.518,0.0477,0.119,0.573,95.955,4
TRUWPMO128F92F89DC,db83760377a843db86a98b46fdf3f158434f791f,13,I Feel Better,Hot Chip,https://p.scdn.co/mp3-preview/3cadfc9b3c26e2628126e26d21814a8d6e9562ee?cid=774b29d4f13844c495f206cafdad9c86,2683JuZWYvlAzs2N5Mfk7D,"electronic, indie, pop, british",Electronic,2010,280666,0.404,0.663,0,-5.312,0,0.0772,0.0165,0.0,0.0798,0.288,125.076,4
TRPLTOV128EF362B0D,43f21bbf055b1aa44b62bc682a164dfd6d8170a5,1,Funky Cold Medina,Tone-Lōc,https://p.scdn.co/mp3-preview/cd9d860dd119c196996d96f62603ad4aef6d5b96?cid=774b29d4f13844c495f206cafdad9c86,0hbyODHkxc8dBTmFBhJoFj,"80s, rap, hip_hop",,1989,248160,0.984,0.781,5,-9.622,0,0.0911,0.0834,1.54e-06,0.0645,0.924,117.476,4
TRBNYBX128F422EC61,247fc12cc365a687f8318b7f460784fe4a863b2f,1,Hey There Delilah,Plain White T's,https://p.scdn.co/mp3-preview/fbac064e4b0b969269bb8f0120b12ee588bf50bf?cid=774b29d4f13844c495f206cafdad9c86,03U2Ypm7VifnymUMQC0CUh,"rock, alternative, indie, pop, indie_rock, acoustic, emo, love, beautiful, mellow",Rock,2006,247060,0.451,0.261,2,-12.467,1,0.029,0.981,3.21e-06,0.659,0.372,100.46,4
TRYLDDB128F1474B86,928858ba12c04fede2620ffb0b415e9a46fe63a6,4,Miss Murder,AFI,https://p.scdn.co/mp3-preview/9b4d4a5666be44697da32fed0184acc6be7575ba?cid=774b29d4f13844c495f206cafdad9c86,0Ti2dlF2xLjXblvdU5fCxM,"rock, alternative, alternative_rock, punk, hardcore, punk_rock, emo",Rock,2006,206586,0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,4
TRZGOCD128E0793FF6,f5576b27a954e38bccb6806883216ef27ffa7ed5,1,If You Asked Me To,Céline Dion,https://p.scdn.co/mp3-preview/cc98ec3f23b991afced7f4c75db9f19a384e39dd?cid=774b29d4f13844c495f206cafdad9c86,1dfvK7X30CkKBOLQ2NfBCW,"pop, 90s",,2008,234946,0.457,0.552,7,-6.644,1,0.0318,0.103,0.0,0.0317,0.203,172.35,4
TRPRZEC128F1486DD8,f7b67ff62bdc9f1f940d64e57b81f47e098c1f47,1,Broken Boy Soldier,The Raconteurs,https://p.scdn.co/mp3-preview/d7ca46c1295c0187c4ce27c2e456ee25c62984f0?cid=774b29d4f13844c495f206cafdad9c86,1rAAWbTAeqSUscgjPyHRg0,"rock, alternative, indie, alternative_rock, indie_rock, blues, american",Rock,2006,182226,0.404,0.855,0,-5.202,1,0.0598,0.00496,0.206,0.326,0.417,138.068,4
TRXQHRG128EF36645F,59e8d53c98170909fbffeb63e9cdff26772eaa10,1,Hustle,Gucci Mane,https://p.scdn.co/mp3-preview/4e4e49b8614096c00795601bf30d07d78b891e8c?cid=774b29d4f13844c495f206cafdad9c86,0GZlKBahUAZekRYIXz3u4r,"rap, hip_hop",RnB,2008,283186,0.719,0.721,6,-5.205,0,0.246,0.0818,0.0,0.298,0.619,172.94,4
TRGMYFX128F1451878,e4b0edc92be311ffad862c3bdc85f49c8c5977ab,2,It's Not The Fall That Hurts,Caesars,https://p.scdn.co/mp3-preview/d8a04867bdd903f3095ffd3a1fa84a8293b550f3?cid=774b29d4f13844c495f206cafdad9c86,15SFO3KCioeFlIKHYUE6Ka,"rock, indie, indie_rock, new_wave, swedish",Rock,2005,175853,0.391,0.938,6,-3.475,0,0.0938,0.0187,0.000104,0.939,0.665,146.334,4
TRFKYJJ128F421E8EA,eaed0a336207724559052e9cadf34fb64f881e14,1,A Better Life,Dream Theater,https://p.scdn.co/mp3-preview/dda7cb48bb1d005f9930b49499badae8c41b38e0?cid=774b29d4f13844c495f206cafdad9c86,6inseUPLYrHdMJKflmtXhZ,"progressive_rock, progressive_metal",Rock,2016,279186,0.483,0.849,4,-6.479,0,0.0575,0.0115,0.0,0.357,0.377,75.981,4
TRXVQAJ128F9316B65,eaac352d5c6e7a5050e19cd462cce430c11d6e29,1,Untangle,Four Tet,https://p.scdn.co/mp3-preview/418ff3dcfda7aa9e77534011767ed0294cf720f2?cid=774b29d4f13844c495f206cafdad9c86,07x32YcknJlShlCY5ELl99,"electronic, ambient, instrumental, house, electro, downtempo, idm",Electronic,2001,276760,0.807,0.456,9,-12.406,1,0.0656,0.000536,0.904,0.112,0.415,112.985,4
TRZOQGA128E0780D85,b61e4dec48c32005dd98b02a9011e7ad5c2e8ac6,1,Scared of Girls,Placebo,https://p.scdn.co/mp3-preview/0aeac6e7e88c65624358a2140676dd10893a2801?cid=774b29d4f13844c495f206cafdad9c86,34pCRFoabI7UAI0C6Y9GUh,"rock, alternative, alternative_rock, indie_rock, british, britpop",Rock,1998,181040,0.39,0.815,10,-7.879,0,0.121,9.08e-06,0.943,0.108,0.474,123.7,4
TRRELZC128E078ED67,be8ad761121eb78a9dc80b7cf23a66b4eab5563e,3,My Dad's Gone Crazy,Eminem,https://p.scdn.co/mp3-preview/d7eed7114fb28bb13a841e6cca085397bd7de7b8?cid=774b29d4f13844c495f206cafdad9c86,1jrOrlSN7AloMxKEeWRidJ,"rap, hip_hop, 00s",,2002,266906,0.741,0.691,7,-5.071,1,0.507,0.0996,0.0,0.324,0.716,175.954,4
TRIPSQP12903CE450C,4e51d3104405367f3c8e983de6a7442f0f08ebd3,1,Lady Dada's Nightmare,MGMT,https://p.scdn.co/mp3-preview/46b691f847cb30a29b66f143d562ee5a15701aee?cid=774b29d4f13844c495f206cafdad9c86,0XwfkoJnGpRw7y3s0fWxaO,"electronic, indie, experimental, indie_rock, instrumental, psychedelic, american, indie_pop, psychedelic_rock",,2010,271146,0.358,0.492,9,-7.844,0,0.0299,0.552,0.899,0.235,0.0666,77.994,4
TRTFRVT128EF34C26D,0381dc65228c1769dc01336ad8c266c596fd4dd1,1,You Can't Be Missed If You Never Go Away,Cobra Starship,https://p.scdn.co/mp3-preview/998713d99996c00c818a0636b0d597de33b888ff?cid=774b29d4f13844c495f206cafdad9c86,0PhfozBqDBoYjrwB7ATBG0,"rock, alternative, indie, indie_rock, emo",Rock,2006,201173,0.411,0.89,5,-4.155,1,0.0465,3.58e-05,4.56e-05,0.0728,0.249,136.033,4
TRIQIAF128E0788692,7202785d429375582ceb104ce90836ebf3c71ca1,1,Try a Little Tenderness,Michael Bublé,https://p.scdn.co/mp3-preview/25a785434fa1e5cc05a1e4131eff452ec8fb4eea?cid=774b29d4f13844c495f206cafdad9c86,06SUI39R57c9Jm3l3r6Iyo,"jazz, male_vocalists, love, mellow, chill",,2005,245666,0.329,0.245,2,-12.176,1,0.0359,0.884,0.000182,0.188,0.14,112.809,4
TRUHUNN128F92E58B5,7803aa9ca5f21c019f9ddfef13d6fd9854e41c23,4,Hard Sun,Eddie Vedder,https://p.scdn.co/mp3-preview/898489a36e3b57144b75f2c334a516826a222664?cid=774b29d4f13844c495f206cafdad9c86,0Zf5BJahvBQ6yLoCR6fPko,"rock, alternative, alternative_rock, folk, singer_songwriter, soundtrack, acoustic, grunge, cover",Rock,2007,321760,0.441,0.828,8,-6.544,1,0.0331,0.0533,0.000328,0.325,0.643,143.395,4
TRCTJJN128F1461F0A,ee197da9fcd3915609f3f12f8a70be1088b04449,7,Strawberry Wine,Deana Carter,https://p.scdn.co/mp3-preview/1d236ba06e349c2fbb5e5e1bc9fc491ed68614a2?cid=774b29d4f13844c495f206cafdad9c86,18A2fjSSKFgPKIjcr10Xvq,country,Country,2012,292533,0.563,0.483,1,-5.694,1,0.0262,0.355,0.0,0.0314,0.205,122.539,3
TRKNXKW128F4233F0E,1f53a9df5f104e8f28af48cc1f48a2f2f77b1ee8,3,Re-Gaining Unconsciousness,NOFX,https://p.scdn.co/mp3-preview/f2816078a64c24ced88aaf4f1192ad9bafb0c9f1?cid=774b29d4f13844c495f206cafdad9c86,0Yj6dzETXSqHBbhYEkmMHh,"punk, punk_rock, ska",Punk,2003,159133,0.387,0.991,9,-3.616,1,0.153,0.000169,0.0,0.289,0.457,146.198,4
TROKFZE12903CB636B,d54da8a9619ca8219e1dfb00309b0ddc60a75879,1,California English,Vampire Weekend,https://p.scdn.co/mp3-preview/7f00dce5f8103b3477620bab7ee080b3c62cc1c9?cid=774b29d4f13844c495f206cafdad9c86,0cFlrika7XOFWD2mMFLLkb,"rock, electronic, alternative, indie, pop, alternative_rock, indie_rock, american, indie_pop",Rock,2010,150240,0.608,0.643,0,-8.369,1,0.32,0.0845,4.42e-06,0.369,0.67,164.404,4
TRUSJGD128F427562C,f3f97196df60a1fd27fcb517cfdcf0616f99318f,2,Tuxedo Hat,The Octopus Project,https://p.scdn.co/mp3-preview/c89a9d3127b967fd7b54a7cf65ce49d1c7280b78?cid=774b29d4f13844c495f206cafdad9c86,1ybPE2JlxFXGGT0zARHX7f,"electronic, experimental, post_rock",,2005,313746,0.405,0.802,11,-9.55,1,0.0692,0.0804,0.243,0.0908,0.445,144.459,4
TRABOVH128F427D3B4,9671bd98906f40e8f5b8799278c31768c9eda96d,1,Fancy Footwork,Chromeo,https://p.scdn.co/mp3-preview/6d137da10296dc30413157129bfc3bd781f0c91d?cid=774b29d4f13844c495f206cafdad9c86,0Hl9sFHJgs1CHTen1GEyFE,"electronic, dance, funk, electro",Electronic,2010,200120,0.678,0.863,5,-5.679,0,0.0321,0.00551,0.02,0.184,0.626,129.958,4
TRUZWBM128F429F857,b2cc532a18ce7fcd7c3b2813c5193f6cc6f10451,13,Fight Music,D12,https://p.scdn.co/mp3-preview/fd23d0c70f9f4fd5e8f6cebf6e334cb118152bb9?cid=774b29d4f13844c495f206cafdad9c86,1F1PydtzbotrX9scA7F9nh,"rap, hip_hop",,2014,259413,0.759,0.838,0,-3.216,1,0.267,0.0713,0.0,0.338,0.787,89.512,4
TRVNFJO128F42BC5A0,ef8532cffab2d5f935158ee1aeaf614f7c65bc8e,1,Dashboard,Modest Mouse,https://p.scdn.co/mp3-preview/e25abab538f266580f7c6156e5064dbdb069a435?cid=774b29d4f13844c495f206cafdad9c86,0dxj1d6FdNZKEDfsvLK4ya,"rock, alternative, indie, alternative_rock, indie_rock, indie_pop",Rock,2007,247280,0.647,0.903,11,-5.012,0,0.0374,0.0101,4.22e-05,0.253,0.96,135.921,4
TRMOOPG12903CA5D90,7cb12bb796691f30d64b7d19622984c4738ec82d,1,Air & Lack Thereof,James Blake,https://p.scdn.co/mp3-preview/7cc566690decd3cbf806e0af105ac63f660f19ef?cid=774b29d4f13844c495f206cafdad9c86,2Iq6xG3QRYm4AshMsDTG7m,electronic,Electronic,2009,249037,0.468,0.3,5,-11.653,1,0.337,0.698,0.0331,0.0914,0.187,138.694,4
TRXKEMH128F423381D,5669c5b956eb5ed46fe89e9ad43da18156b98cf0,1,Superfresh,Boys Noize,https://p.scdn.co/mp3-preview/a36b29c51d8f9cf4a79cc3bf3b1e0b8a26fdce6c?cid=774b29d4f13844c495f206cafdad9c86,0mCoxFFYs0TRZDV7oq6SpX,"techno, electro",Electronic,2007,318973,0.827,0.729,6,-7.473,1,0.167,0.000393,0.0671,0.0881,0.708,127.979,4
TRFOVTO128F4228CC3,516c01c10555a1e78493bad5be973a3446dba28a,2,Fortunate Son,Creedence Clearwater Revival,https://p.scdn.co/mp3-preview/3136857b0f683af80257d8641b8e2680ddd8f2ce?cid=774b29d4f13844c495f206cafdad9c86,02W3Xt0zd4cXTQ923Cx9Q3,"rock, classic_rock, 60s",Rock,2005,138052,0.631,0.761,0,-3.905,1,0.0381,0.0562,0.26,0.201,0.45,132.498,4
TRJBDBD12903CA83A3,45dc19d089b9daabc5fbcc7bf2f3c7dfde1bc707,1,Passenger,Deftones,https://p.scdn.co/mp3-preview/85fc9ce54fbc1b1163af5595dd769bf8066d1fce?cid=774b29d4f13844c495f206cafdad9c86,1dKpS2vuQANrx47UDQTPG9,"rock, alternative, metal, alternative_rock, hard_rock, progressive_metal, beautiful, 00s, nu_metal",,2016,368666,0.345,0.797,0,-6.152,1,0.0551,0.00188,0.0668,0.145,0.223,117.987,4
TRUDQZD128F42968E6,054c6c395c6aef943492f41cc2b199133caed3ce,1,Cat People Dub,Waldeck,https://p.scdn.co/mp3-preview/bd3e93ad327f2731de1028b7964c4236dbdf2afd?cid=774b29d4f13844c495f206cafdad9c86,42vWjXVfLYMvmuD0kfK7Ti,"electronic, trip_hop, downtempo, lounge",,2001,272880,0.755,0.762,9,-9.734,0,0.0386,0.00689,0.731,0.123,0.377,128.024,4
TRGMZNT128F92DE267,6b6c01478b4c9ca59ad990a03e76f778f05c4c0d,1,Tim McGraw,Taylor Swift,https://p.scdn.co/mp3-preview/0a61ccfab74cbd52571fd03c7b48fa09c1f33abe?cid=774b29d4f13844c495f206cafdad9c86,0boy2Iv10PJhYX458KPPtG,"female_vocalists, country, love",Country,2014,231904,0.547,0.445,0,-8.558,1,0.0254,0.525,0.0,0.126,0.419,151.949,4
TRVSJOM12903CD2DC1,c63cd45cf15f409ebe8dfcc7d184325f628d25c5,1,One Less Lonely Girl,Justin Bieber,https://p.scdn.co/mp3-preview/a6952b6a2d75d49d021cc5a937527e5862c97fee?cid=774b29d4f13844c495f206cafdad9c86,0A0oZES1ToJ5LopTrqY9xk,"pop, rnb, love",Pop,2010,229106,0.579,0.75,4,-4.424,1,0.198,0.157,0.0,0.276,0.715,86.932,4
TRPIZYO12903CBF3B2,e25dfcc316bb1fa65c493b4d1e242e6b65c2e376,2,Lived in Bars,Cat Power,https://p.scdn.co/mp3-preview/bfd2b29755e36d17b497f540d7ce73fc303bc3da?cid=774b29d4f13844c495f206cafdad9c86,0cOxqpPqJYxGlSD4oIMQMT,"indie, female_vocalists, folk, indie_rock, singer_songwriter, piano, love, beautiful, mellow",Rock,2006,224453,0.513,0.332,4,-10.144,0,0.0328,0.817,4.13e-06,0.118,0.216,98.994,4
TRSNKLI128F933A301,8d586cb8908dc2e2231607ca1b2680eace77ec3c,3,Snakes in the Grass,Quantic,https://p.scdn.co/mp3-preview/999a4e4624b370a653387d79e7ba377535e685d8?cid=774b29d4f13844c495f206cafdad9c86,5DTM7AyMWFBCuq0UR1lREp,"chillout, trip_hop, downtempo",Electronic,2001,311360,0.499,0.603,5,-15.063,0,0.0321,0.361,0.842,0.0604,0.88,156.014,4
TRAGSGF128E0780CA7,f6ee7d40dbd231a8089f65ba16734e1fb37093c3,1,One I Love,Coldplay,https://p.scdn.co/mp3-preview/aebfd48bb4a9a3195d99cf99733f3758e7bf2b73?cid=774b29d4f13844c495f206cafdad9c86,5YahO7aySL2lyj6DW2tS9q,"rock, alternative, alternative_rock, indie_rock, british, love, britpop",Rock,2002,275266,0.44,0.776,2,-6.661,1,0.0356,0.109,0.507,0.365,0.367,134.009,4
TRVDMOQ128F9350943,a922f13191049f6b351f4c8a9a82f7310b18c794,1,Carnaval De Sao Vicente,Cesária Évora,https://p.scdn.co/mp3-preview/200f0f961e71c45c38c2939c87ebd45767ffbab5?cid=774b29d4f13844c495f206cafdad9c86,0Q0knKvWC4a0sMVq7Xm9zY,female_vocalists,,2002,228133,0.651,0.9,2,-7.372,1,0.157,0.148,1.04e-05,0.354,0.868,109.249,4
TRKKQDK128F4268778,c4520c24f3ca9afa1cbe4565b44f4b7d940475b0,1,Slim's Return,Madlib,https://p.scdn.co/mp3-preview/b3b21633f2fbe34ceaabd72569709aafdab2c82c?cid=774b29d4f13844c495f206cafdad9c86,2P5mABk27DkOT8Gi2NbTpO,"jazz, instrumental, hip_hop, trip_hop, downtempo, mellow, lounge",,2003,236306,0.508,0.668,2,-7.281,1,0.221,0.0412,0.0327,0.304,0.548,91.59,4
TRQWUUG128F1485DAB,91c9e5de535e9b339211e72324709d9ec4eda3ab,6,Don't Know What You Got (Till It's Gone),Cinderella,https://p.scdn.co/mp3-preview/05363150129fe428bf0ca271ea19eb496c9f08fc?cid=774b29d4f13844c495f206cafdad9c86,02inbOlZndnAM99BeRvxd9,"classic_rock, hard_rock, 80s, blues_rock",Rock,2008,274066,0.247,0.749,9,-5.542,1,0.0357,0.0649,0.0818,0.752,0.232,130.192,4
TRHRNUB128F93562B9,283123a8ce448b19f1778a473abe7924fda14feb,1,Rave Is King,Fukkk Offf,https://p.scdn.co/mp3-preview/bb75c57083a1419805200f8e61a5ace1db4c0905?cid=774b29d4f13844c495f206cafdad9c86,0aKQiLHiq3H17xZVObT8c1,"house, electro",Electronic,2014,390060,0.842,0.857,11,-11.313,0,0.0964,0.00464,0.0636,0.539,0.546,128.043,4
TRPIZYO12903CBF3B2,6bcc0af0f9c1e94494cefbad3a71f38344ce0d41,1,Lived in Bars,Cat Power,https://p.scdn.co/mp3-preview/bfd2b29755e36d17b497f540d7ce73fc303bc3da?cid=774b29d4f13844c495f206cafdad9c86,0cOxqpPqJYxGlSD4oIMQMT,"indie, female_vocalists, folk, indie_rock, singer_songwriter, piano, love, beautiful, mellow",Rock,2006,224453,0.513,0.332,4,-10.144,0,0.0328,0.817,4.13e-06,0.118,0.216,98.994,4
TROVEVR128E0791E1E,4b1e2af9417968db4bbdc7e94761df3fd4437497,1,Cancer for the Cure,Eels,https://p.scdn.co/mp3-preview/dde336deb8ddbbc3f8fa206b9704191e36b87587?cid=774b29d4f13844c495f206cafdad9c86,04cJdVVYXNWz1anJLHCIKo,"rock, alternative, indie, alternative_rock, soundtrack, american, indie_pop",Rock,2002,316493,0.488,0.867,5,-7.174,0,0.0503,0.0156,0.0431,0.716,0.448,147.849,4
